protein_id	fasta_headers	gene_symbols_or_id	MS1d4-S	MS2d4-S	MW1d4-S	MW2d4-S
E9Q3I4;E9Q3I5	>tr|E9Q3I4|E9Q3I4_MOUSE Isoform of Q9Z0R4, Intersectin 1 (SH3 domain protein 1A) OS=Mus musculus OX=10090 GN=Itsn1 PE=1 SV=1;>tr|E9Q3I5|E9Q3I5_MOUSE Isoform of Q9Z0R4, Intersectin 1 (SH3 domain protein 1A) OS=Mus musculus OX=10090 GN=Itsn1 PE=1 SV=1	ITSN1	19.2801696406313	19.3808678901475	19.3750467803888	19.1410370746589
Q9JHI5	>sp|Q9JHI5|IVD_MOUSE Isovaleryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ivd PE=1 SV=1	IVD		15.6020950532985	15.5293722404352	
Q920Q8	>sp|Q920Q8|NS1BP_MOUSE Influenza virus NS1A-binding protein homolog OS=Mus musculus OX=10090 GN=Ivns1abp PE=1 SV=2	IVNS1ABP	20.7768948337924	21.0893653076785	21.2189785776575	21.1592433459053
Q9QXX0	>sp|Q9QXX0|JAG1_MOUSE Protein jagged-1 OS=Mus musculus OX=10090 GN=Jag1 PE=1 SV=1	JAG1	18.5220186642126	18.0804624161038	18.3068320664288	18.5957882846428
Q9QXM1	>sp|Q9QXM1|JMY_MOUSE Junction-mediating and -regulatory protein OS=Mus musculus OX=10090 GN=Jmy PE=1 SV=1	JMY	20.118613229349		19.5943882533347	18.9411140777839
Q9ET78	>sp|Q9ET78|JPH2_MOUSE Junctophilin-2 OS=Mus musculus OX=10090 GN=Jph2 PE=1 SV=2	JPH2	18.2853555939829	18.6370773412732	18.655913358017	18.2493990965589
P97825	>sp|P97825|JUPI1_MOUSE Jupiter microtubule associated homolog 1 OS=Mus musculus OX=10090 GN=Jpt1 PE=1 SV=3	JPT1	18.2574663686484	18.2140877322433	17.6161705738515	17.8828009126584
Q6PGH2	>sp|Q6PGH2|JUPI2_MOUSE Jupiter microtubule associated homolog 2 OS=Mus musculus OX=10090 GN=Jpt2 PE=1 SV=1	JPT2	16.0442344967707	16.5708567581164	16.3085425341831	16.1582483259723
Q8BX02	>sp|Q8BX02|KANK2_MOUSE KN motif and ankyrin repeat domain-containing protein 2 OS=Mus musculus OX=10090 GN=Kank2 PE=1 SV=1	KANK2	17.4182785325255	17.6193655727004		17.1350391339262
Q99MN1	>sp|Q99MN1|SYK_MOUSE Lysine--tRNA ligase OS=Mus musculus OX=10090 GN=Kars1 PE=1 SV=1	KARS1	19.5012160574648	19.2260979933891	19.5526171237275	19.6051196607523
Q8K0T4	>sp|Q8K0T4|KATL1_MOUSE Katanin p60 ATPase-containing subunit A-like 1 OS=Mus musculus OX=10090 GN=Katnal1 PE=1 SV=1	KATNAL1	16.7962676665827		16.9188834664156	
Q9D618	>sp|Q9D618|KBTBC_MOUSE Kelch repeat and BTB domain-containing protein 12 OS=Mus musculus OX=10090 GN=Kbtbd12 PE=2 SV=3	KBTBD12	17.4416988290408	17.5770490236196	17.595547017768	17.2514704533317
Q8BHI4	>sp|Q8BHI4|KBTB3_MOUSE Kelch repeat and BTB domain-containing protein 3 OS=Mus musculus OX=10090 GN=Kbtbd3 PE=2 SV=1	KBTBD3	19.6277915014146	19.6400026122996	19.4682435102955	19.7764728434332
D3Z649	>sp|D3Z649|KCNT2_MOUSE Potassium channel subfamily T member 2 OS=Mus musculus OX=10090 GN=Kcnt2 PE=1 SV=1	KCNT2		20.8543345395648	20.1363400764051	20.5137048112655
Q6WVG3	>sp|Q6WVG3|KCD12_MOUSE BTB/POZ domain-containing protein KCTD12 OS=Mus musculus OX=10090 GN=Kctd12 PE=1 SV=1	KCTD12	19.240119863053	19.0047786254017	18.9779556410098	18.8653332388268
Q8C7J6	>tr|Q8C7J6|Q8C7J6_MOUSE Potassium channel tetramerisation domain containing 12b OS=Mus musculus OX=10090 GN=Kctd12b PE=1 SV=1	KCTD12B		18.5770672910021	17.7531175102074	
Q8VC57	>sp|Q8VC57|KCTD5_MOUSE BTB/POZ domain-containing protein KCTD5 OS=Mus musculus OX=10090 GN=Kctd5 PE=1 SV=1	KCTD5		18.9869680305877		18.8001900674888
Q3UXZ9	>sp|Q3UXZ9|KDM5A_MOUSE Lysine-specific demethylase 5A OS=Mus musculus OX=10090 GN=Kdm5a PE=1 SV=2	KDM5A	17.1568744765603		17.0412498581694	
O35367	>sp|O35367|KERA_MOUSE Keratocan OS=Mus musculus OX=10090 GN=Kera PE=2 SV=1	KERA	17.6280488079676	18.6288180640794	19.2749998245813	18.3561554732369
Q60749	>sp|Q60749|KHDR1_MOUSE KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Mus musculus OX=10090 GN=Khdrbs1 PE=1 SV=2	KHDRBS1	19.1241418899845	19.2291978221015	19.015073277793	19.33707709505
Q3U0V1	>sp|Q3U0V1|FUBP2_MOUSE Far upstream element-binding protein 2 OS=Mus musculus OX=10090 GN=Khsrp PE=1 SV=2	KHSRP	18.1012215918771	18.596405616777	18.0949132872627	18.3917515973894
Q8K135	>sp|Q8K135|K319L_MOUSE Dyslexia-associated protein KIAA0319-like protein OS=Mus musculus OX=10090 GN=Kiaa0319l PE=1 SV=1	KIAA0319L	19.9940185998721	19.3860878645303	19.6678798894865	19.412566812513
Q6P9P6	>sp|Q6P9P6|KIF11_MOUSE Kinesin-like protein KIF11 OS=Mus musculus OX=10090 GN=Kif11 PE=1 SV=1	KIF11	16.4100321412107			16.3905087656367
A0A286YCV9;E9Q4K7	>tr|A0A286YCV9|A0A286YCV9_MOUSE Kinesin family member 13B OS=Mus musculus OX=10090 GN=Kif13b PE=1 SV=1;>tr|E9Q4K7|E9Q4K7_MOUSE Isoform of A0A286YCV9, Kinesin family member 13B OS=Mus musculus OX=10090 GN=Kif13b PE=1 SV=1	KIF13B	23.8943041735068		24.0109630136814	
Q61768	>sp|Q61768|KINH_MOUSE Kinesin-1 heavy chain OS=Mus musculus OX=10090 GN=Kif5b PE=1 SV=3	KIF5B	18.8799840749535	18.9674494432556	18.8417117227659	18.7864199649615
A0A5F8MPZ2;Q8CD76;Q7TNF4	>tr|A0A5F8MPZ2|A0A5F8MPZ2_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1;>tr|Q8CD76|Q8CD76_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1;>tr|Q7TNF4|Q7TNF4_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1	KLC1	19.4538571900953	19.3578389439489	18.7906192371966	19.3760709888997
D3YXZ3;Q91YS4	>tr|D3YXZ3|D3YXZ3_MOUSE Isoform of O88448, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc2 PE=1 SV=1;>tr|Q91YS4|Q91YS4_MOUSE Isoform of O88448, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc2 PE=1 SV=1	KLC2	18.1886116198506	17.8412015706263	17.9948551393021	17.7871111796581
Q9D783	>sp|Q9D783|KLH40_MOUSE Kelch-like protein 40 OS=Mus musculus OX=10090 GN=Klhl40 PE=1 SV=1	KLHL40	19.8477085878308	18.7283380189177	19.4449789780158	19.6521226490844
A2AUC9	>sp|A2AUC9|KLH41_MOUSE Kelch-like protein 41 OS=Mus musculus OX=10090 GN=Klhl41 PE=1 SV=1	KLHL41	20.2275696691567	19.7847592078786	20.1592017786023	20.4996103416082
Q6S9I0;Q6S9I2;Q6S9I3	>tr|Q6S9I0|Q6S9I0_MOUSE Isoform of Q6S9I3, Kininogen 2 OS=Mus musculus OX=10090 GN=Kng2 PE=1 SV=1;>tr|Q6S9I2|Q6S9I2_MOUSE Isoform of Q6S9I3, HMW-kininogen-II variant OS=Mus musculus OX=10090 GN=Kng2 PE=1 SV=1;>tr|Q6S9I3|Q6S9I3_MOUSE HMW kininogen-II OS=Mus musculus OX=10090 GN=Kng2 PE=1 SV=1	KNG2	21.9557428951256	21.7296872299569	22.2332976908018	21.8484704088057
O35344	>sp|O35344|IMA4_MOUSE Importin subunit alpha-4 OS=Mus musculus OX=10090 GN=Kpna3 PE=1 SV=1	KPNA3	20.9199117035206	19.9722446211215	20.1115068115167	19.9867215649032
O35343	>sp|O35343|IMA3_MOUSE Importin subunit alpha-3 OS=Mus musculus OX=10090 GN=Kpna4 PE=1 SV=1	KPNA4	17.8000205360762	18.2802380508872	18.1967799124765	18.3655999885139
O35345	>sp|O35345|IMA7_MOUSE Importin subunit alpha-7 OS=Mus musculus OX=10090 GN=Kpna6 PE=1 SV=2	KPNA6	18.4256546248017	17.0678625270211	17.4213306966252	17.9135902828658
P70168	>sp|P70168|IMB1_MOUSE Importin subunit beta-1 OS=Mus musculus OX=10090 GN=Kpnb1 PE=1 SV=2	KPNB1	20.7078072095683	20.9281036519494	20.7129441421419	20.7657193384584
P04104	>sp|P04104|K2C1_MOUSE Keratin, type II cytoskeletal 1 OS=Mus musculus OX=10090 GN=Krt1 PE=1 SV=4	KRT1	20.7255911820688	18.0806049292357	20.2827564334591	19.510771839712
P02535	>sp|P02535|K1C10_MOUSE Keratin, type I cytoskeletal 10 OS=Mus musculus OX=10090 GN=Krt10 PE=1 SV=3	KRT10	20.2206456167104	18.5624428147465	20.9232264632966	19.3636589921767
P08730	>sp|P08730|K1C13_MOUSE Keratin, type I cytoskeletal 13 OS=Mus musculus OX=10090 GN=Krt13 PE=1 SV=2	KRT13	18.3468651396755			17.4338907649187
Q9QWL7	>sp|Q9QWL7|K1C17_MOUSE Keratin, type I cytoskeletal 17 OS=Mus musculus OX=10090 GN=Krt17 PE=1 SV=3	KRT17	22.1281082321325		22.360008038089	21.6540635009375
P19001	>sp|P19001|K1C19_MOUSE Keratin, type I cytoskeletal 19 OS=Mus musculus OX=10090 GN=Krt19 PE=1 SV=1	KRT19	17.4473363107303		16.8551501547353	
Q3TTY5	>sp|Q3TTY5|K22E_MOUSE Keratin, type II cytoskeletal 2 epidermal OS=Mus musculus OX=10090 GN=Krt2 PE=1 SV=1	KRT2	19.2483039713264	16.999592809837	19.3854993365768	18.7132039940476
Q6IFX2	>sp|Q6IFX2|K1C42_MOUSE Keratin, type I cytoskeletal 42 OS=Mus musculus OX=10090 GN=Krt42 PE=1 SV=1	KRT42	20.1310096638572	17.7865163854544	19.9042365099333	19.433384415789
Q922U2	>sp|Q922U2|K2C5_MOUSE Keratin, type II cytoskeletal 5 OS=Mus musculus OX=10090 GN=Krt5 PE=1 SV=1	KRT5	18.2569512518374	17.3974033165777	19.3561502005273	17.6536136711105
P50446	>sp|P50446|K2C6A_MOUSE Keratin, type II cytoskeletal 6A OS=Mus musculus OX=10090 GN=Krt6a PE=1 SV=3	KRT6A	18.6210777690237	15.8884565149097	18.2647403062508	17.5331812823494
Q3UV17	>sp|Q3UV17|K22O_MOUSE Keratin, type II cytoskeletal 2 oral OS=Mus musculus OX=10090 GN=Krt76 PE=1 SV=1	KRT76	20.925325546966	18.7921693797512	20.858918187923	20.1490585852887
Q6IFZ6	>sp|Q6IFZ6|K2C1B_MOUSE Keratin, type II cytoskeletal 1b OS=Mus musculus OX=10090 GN=Krt77 PE=1 SV=1	KRT77	19.2571886392352	19.1086958817196	19.1935863695025	18.6638620168356
E9Q0F0	>tr|E9Q0F0|E9Q0F0_MOUSE Keratin 78 OS=Mus musculus OX=10090 GN=Krt78 PE=1 SV=1	KRT78	21.7876609621356	20.2557961068316	21.76231241366	21.3387361034372
Q9Z2T6	>sp|Q9Z2T6|KRT85_MOUSE Keratin, type II cuticular Hb5 OS=Mus musculus OX=10090 GN=Krt85 PE=1 SV=2	KRT85	20.7864273183109		20.8164469721169	20.3578687723758
A0A087WP85;A0A087WPX0;A0A087WQQ5;F8VQC7	>tr|A0A087WP85|A0A087WP85_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|A0A087WPX0|A0A087WPX0_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|A0A087WQQ5|A0A087WQQ5_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|F8VQC7|F8VQC7_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1	KTN1	18.0118585416112		18.2118679516223	18.3305291465306
Q8BTY1	>sp|Q8BTY1|KAT1_MOUSE Kynurenine--oxoglutarate transaminase 1 OS=Mus musculus OX=10090 GN=Kyat1 PE=1 SV=1	KYAT1	16.2834731834824	16.3664654611621	17.4610180367671	17.1238418238283
Q9CXA2	>sp|Q9CXA2|T3HPD_MOUSE Trans-L-3-hydroxyproline dehydratase OS=Mus musculus OX=10090 GN=L3hypdh PE=1 SV=1	L3HYPDH	20.1738258083954	20.5846465360176	20.5664488055748	20.3425720007924
Q99KR3	>sp|Q99KR3|LACB2_MOUSE Endoribonuclease LACTB2 OS=Mus musculus OX=10090 GN=Lactb2 PE=1 SV=1	LACTB2	18.0772936803505	18.012172382619	17.9687241741159	18.2371074983886
P57016	>sp|P57016|LAD1_MOUSE Ladinin-1 OS=Mus musculus OX=10090 GN=Lad1 PE=1 SV=1	LAD1	21.0975084467411		21.3326499983693	20.5108988695097
P19137	>sp|P19137|LAMA1_MOUSE Laminin subunit alpha-1 OS=Mus musculus OX=10090 GN=Lama1 PE=1 SV=2	LAMA1	19.3840036021481	19.1357786448309	19.178376320685	19.0651713856434
A0A5F8MPG7	>tr|A0A5F8MPG7|A0A5F8MPG7_MOUSE Isoform of Q60675, Laminin, alpha 2 (Fragment) OS=Mus musculus OX=10090 GN=Lama2 PE=1 SV=1	LAMA2	16.3366745834188			16.2967438246136
Q60675	>sp|Q60675|LAMA2_MOUSE Laminin subunit alpha-2 OS=Mus musculus OX=10090 GN=Lama2 PE=1 SV=2	LAMA2	18.7601271698153	17.3730492329815	17.9513837253402	17.7605240182889
P97927	>sp|P97927|LAMA4_MOUSE Laminin subunit alpha-4 OS=Mus musculus OX=10090 GN=Lama4 PE=1 SV=2	LAMA4	20.2069213435895	19.7524065346651	20.1503031120533	20.1528305858365
Q61001	>sp|Q61001|LAMA5_MOUSE Laminin subunit alpha-5 OS=Mus musculus OX=10090 GN=Lama5 PE=1 SV=4	LAMA5	18.3030849802395	17.2163149652522	17.3622338784666	
P02469	>sp|P02469|LAMB1_MOUSE Laminin subunit beta-1 OS=Mus musculus OX=10090 GN=Lamb1 PE=1 SV=3	LAMB1	20.1061165588036	19.7796808852338	19.9675541045273	20.0023515399543
Q61292	>sp|Q61292|LAMB2_MOUSE Laminin subunit beta-2 OS=Mus musculus OX=10090 GN=Lamb2 PE=1 SV=2	LAMB2	19.286264040022	18.2716829325872	18.5941125578179	18.1529963612611
F8VQJ3	>tr|F8VQJ3|F8VQJ3_MOUSE Isoform of P02468, Laminin, gamma 1 OS=Mus musculus OX=10090 GN=Lamc1 PE=1 SV=1	LAMC1	19.8083548054236	19.3095322020242	19.5092073343758	19.5585969643545
P11438	>sp|P11438|LAMP1_MOUSE Lysosome-associated membrane glycoprotein 1 OS=Mus musculus OX=10090 GN=Lamp1 PE=1 SV=2	LAMP1	17.1457226971729	17.2030526326021	18.1580654535162	18.1099945235294
P17047	>sp|P17047|LAMP2_MOUSE Lysosome-associated membrane glycoprotein 2 OS=Mus musculus OX=10090 GN=Lamp2 PE=1 SV=2	LAMP2	20.5583380005364	20.6586630174928	20.5411296184049	20.4848355703467
Q9CQ22	>sp|Q9CQ22|LTOR1_MOUSE Ragulator complex protein LAMTOR1 OS=Mus musculus OX=10090 GN=Lamtor1 PE=1 SV=1	LAMTOR1	18.3040433119651	18.5145390600526	18.3572832914696	17.9304386564607
Q9JHS3	>sp|Q9JHS3|LTOR2_MOUSE Ragulator complex protein LAMTOR2 OS=Mus musculus OX=10090 GN=Lamtor2 PE=1 SV=1	LAMTOR2	20.0173000748837		18.8379025830826	19.5330382553932
Q9D1L9	>sp|Q9D1L9|LTOR5_MOUSE Ragulator complex protein LAMTOR5 OS=Mus musculus OX=10090 GN=Lamtor5 PE=1 SV=1	LAMTOR5	18.1128604015983		19.1291444962999	18.0732080680964
O89112	>sp|O89112|LANC1_MOUSE Glutathione S-transferase LANCL1 OS=Mus musculus OX=10090 GN=Lancl1 PE=1 SV=1	LANCL1	17.1626742003013	16.772059630769	17.380104164446	18.2957000341921
Q9CPY7	>sp|Q9CPY7|AMPL_MOUSE Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3	LAP3	19.5848030856713	19.5273171516017	19.7459569394735	19.7258461220274
Q8BWW4	>sp|Q8BWW4|LARP4_MOUSE La-related protein 4 OS=Mus musculus OX=10090 GN=Larp4 PE=1 SV=2	LARP4	17.3020039830253	17.2215410749589	16.9344286311567	17.6437272283026
Q05CL8	>sp|Q05CL8|LARP7_MOUSE La-related protein 7 OS=Mus musculus OX=10090 GN=Larp7 PE=1 SV=2	LARP7	17.4931233823994	17.8421948259119		17.2225863915201
Q8BMJ2	>sp|Q8BMJ2|SYLC_MOUSE Leucine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Lars1 PE=1 SV=2	LARS1	18.3855495904039	18.2461605972714	18.3016340157258	18.2611768771328
Q61792	>sp|Q61792|LASP1_MOUSE LIM and SH3 domain protein 1 OS=Mus musculus OX=10090 GN=Lasp1 PE=1 SV=1	LASP1	18.4685974974397	18.7721415618918	18.8634925432233	18.8610306503309
Q8C351	>sp|Q8C351|LAYN_MOUSE Layilin OS=Mus musculus OX=10090 GN=Layn PE=1 SV=4	LAYN	17.9626460557965	17.0223181350569	17.9976171985392	18.4470362498202
Q61805	>sp|Q61805|LBP_MOUSE Lipopolysaccharide-binding protein OS=Mus musculus OX=10090 GN=Lbp PE=1 SV=2	LBP	18.6574334996069	19.1440442208431	18.3417023504036	19.0815176968785
A0A571BE94;A0A571BF12;F6RGI3	>tr|A0A571BE94|A0A571BE94_MOUSE Isoform of Q6ZPI3, Ligand dependent nuclear receptor corepressor OS=Mus musculus OX=10090 GN=Lcor PE=1 SV=1;>tr|A0A571BF12|A0A571BF12_MOUSE Isoform of Q6ZPI3, Ligand dependent nuclear receptor corepressor OS=Mus musculus OX=10090 GN=Lcor PE=1 SV=1;>tr|F6RGI3|F6RGI3_MOUSE Isoform of Q6ZPI3, Ligand dependent nuclear receptor corepressor OS=Mus musculus OX=10090 GN=Lcor PE=1 SV=1	LCOR	18.3016150051818		21.6156742908032	20.3094723626939
Q61233	>sp|Q61233|PLSL_MOUSE Plastin-2 OS=Mus musculus OX=10090 GN=Lcp1 PE=1 SV=4	LCP1	18.5324348382319	17.8310093447318	18.6456750810229	18.4719530834186
E9PYJ9	>tr|E9PYJ9|E9PYJ9_MOUSE Isoform of Q9JKS4, LIM domain binding 3 OS=Mus musculus OX=10090 GN=Ldb3 PE=1 SV=1	LDB3	19.7020765032045	19.5477536852587	19.4769449429656	19.7825146437436
P06151	>sp|P06151|LDHA_MOUSE L-lactate dehydrogenase A chain OS=Mus musculus OX=10090 GN=Ldha PE=1 SV=3	LDHA	21.7058110540986	21.1415730753987	21.7210178213084	22.0511977217331
Q8BVP2	>tr|Q8BVP2|Q8BVP2_MOUSE L-lactate dehydrogenase OS=Mus musculus OX=10090 GN=Ldhal6b PE=1 SV=1	LDHAL6B	18.0683314283276		17.6919829328531	17.5332570981299
P16125	>sp|P16125|LDHB_MOUSE L-lactate dehydrogenase B chain OS=Mus musculus OX=10090 GN=Ldhb PE=1 SV=2	LDHB	19.426609051082	19.1725738661496	19.6224189155194	19.9936480747618
P35951	>sp|P35951|LDLR_MOUSE Low-density lipoprotein receptor OS=Mus musculus OX=10090 GN=Ldlr PE=1 SV=2	LDLR	18.6427710902027	18.0559271620369	18.146474446347	18.679324622702
P16045	>sp|P16045|LEG1_MOUSE Galectin-1 OS=Mus musculus OX=10090 GN=Lgals1 PE=1 SV=3	LGALS1	22.7644754390817	22.3626620528979	22.5020787741317	22.9365630934858
P16110	>sp|P16110|LEG3_MOUSE Galectin-3 OS=Mus musculus OX=10090 GN=Lgals3 PE=1 SV=3	LGALS3	19.2850192012156	19.1569327548998	19.4095312811619	19.1901890015642
Q07797	>sp|Q07797|LG3BP_MOUSE Galectin-3-binding protein OS=Mus musculus OX=10090 GN=Lgals3bp PE=1 SV=1	LGALS3BP	19.4347428562539	18.9220014215776	19.875106771347	19.917637757871
Q9JL15	>sp|Q9JL15|LEG8_MOUSE Galectin-8 OS=Mus musculus OX=10090 GN=Lgals8 PE=1 SV=1	LGALS8	15.546686939021			16.3752407138348
Q8VED9	>sp|Q8VED9|LEGL_MOUSE Galectin-related protein OS=Mus musculus OX=10090 GN=Lgalsl PE=1 SV=1	LGALSL	17.7703652663247			17.2657275202185
O89017	>sp|O89017|LGMN_MOUSE Legumain OS=Mus musculus OX=10090 GN=Lgmn PE=1 SV=1	LGMN	18.3016838280502	18.0472873072756	18.2058833165916	18.6828319724046
Q9ERG0	>sp|Q9ERG0|LIMA1_MOUSE LIM domain and actin-binding protein 1 OS=Mus musculus OX=10090 GN=Lima1 PE=1 SV=3	LIMA1	18.5204874746281	18.7978757791751	18.7947593840026	18.813193532321
Q3UH68	>sp|Q3UH68|LIMC1_MOUSE LIM and calponin homology domains-containing protein 1 OS=Mus musculus OX=10090 GN=Limch1 PE=1 SV=2	LIMCH1	16.971363527236	17.2132215785455	17.0735605530551	17.2242317425584
O88952	>sp|O88952|LIN7C_MOUSE Protein lin-7 homolog C OS=Mus musculus OX=10090 GN=Lin7c PE=1 SV=2	LIN7C	17.5832891414839	17.6314093427147	17.9284942064782	17.5322326002018
Q9D0F3	>sp|Q9D0F3|LMAN1_MOUSE Protein ERGIC-53 OS=Mus musculus OX=10090 GN=Lman1 PE=1 SV=1	LMAN1	18.2251924002676	18.7359502740091	18.4636522326102	18.1594802499637
Q9DBH5	>sp|Q9DBH5|LMAN2_MOUSE Vesicular integral-membrane protein VIP36 OS=Mus musculus OX=10090 GN=Lman2 PE=1 SV=2	LMAN2	18.5862808632026	18.2408123989147	18.5690969695974	18.6736683765017
Q8VEE1	>sp|Q8VEE1|LMCD1_MOUSE LIM and cysteine-rich domains protein 1 OS=Mus musculus OX=10090 GN=Lmcd1 PE=1 SV=1	LMCD1	16.8796139029869	17.6255870598946	16.8013337592598	17.2454914177832
P48678	>sp|P48678|LMNA_MOUSE Prelamin-A/C OS=Mus musculus OX=10090 GN=Lmna PE=1 SV=2	LMNA	20.6831845051222	20.9555399326998	20.7536140561229	20.8801326895456
P14733	>sp|P14733|LMNB1_MOUSE Lamin-B1 OS=Mus musculus OX=10090 GN=Lmnb1 PE=1 SV=3	LMNB1	18.893370580297	19.3063848427385	19.0361423454654	19.1087316752922
P21619	>sp|P21619|LMNB2_MOUSE Lamin-B2 OS=Mus musculus OX=10090 GN=Lmnb2 PE=1 SV=2	LMNB2	19.4051912445405	19.5760002414413	19.2316071380952	19.285866936937
F6VG99	>tr|F6VG99|F6VG99_MOUSE Isoform of A0AAQ4VMW3, LIM domain only 7 (Fragment) OS=Mus musculus OX=10090 GN=Lmo7 PE=1 SV=1	LMO7	18.8307183714343	19.0922056959879	18.6185372929271	19.1452534110426
Q3UHZ5	>sp|Q3UHZ5|LMOD2_MOUSE Leiomodin-2 OS=Mus musculus OX=10090 GN=Lmod2 PE=1 SV=1	LMOD2	19.6877862221827	19.7857075703662	19.2361145451986	19.4670465892146
E9QA62	>sp|E9QA62|LMOD3_MOUSE Leiomodin-3 OS=Mus musculus OX=10090 GN=Lmod3 PE=1 SV=1	LMOD3	18.9426806991282	19.1420750541482	18.7346105994213	18.9834895757723
Q8C129	>sp|Q8C129|LCAP_MOUSE Leucyl-cystinyl aminopeptidase OS=Mus musculus OX=10090 GN=Lnpep PE=1 SV=1	LNPEP	17.7733446908083	17.7677829678838	17.4345335672686	17.8113592205836
P28301	>sp|P28301|LYOX_MOUSE Protein-lysine 6-oxidase OS=Mus musculus OX=10090 GN=Lox PE=1 SV=1	LOX	21.0149990423006	20.6807424556077	21.1301252522934	20.9414840569729
P97873	>sp|P97873|LOXL1_MOUSE Lysyl oxidase homolog 1 OS=Mus musculus OX=10090 GN=Loxl1 PE=1 SV=3	LOXL1	20.0804331172551	19.7995971895861	19.9418155738266	19.3974060423467
Q9Z175	>sp|Q9Z175|LOXL3_MOUSE Lysyl oxidase homolog 3 OS=Mus musculus OX=10090 GN=Loxl3 PE=1 SV=2	LOXL3	20.0240187839524	18.7099924307573	19.6073775079621	19.0666024393971
P11152	>sp|P11152|LIPL_MOUSE Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=1 SV=3	LPL	19.4032799265065	19.0106593360611	19.384343397726	18.746910302194
Q91XL1	>tr|Q91XL1|Q91XL1_MOUSE Leucine-rich HEV glycoprotein OS=Mus musculus OX=10090 GN=Lrg1 PE=1 SV=1	LRG1	23.5135276529033	23.083302749379	23.1940306901753	23.4924263052832
Q91ZX7	>sp|Q91ZX7|LRP1_MOUSE Prolow-density lipoprotein receptor-related protein 1 OS=Mus musculus OX=10090 GN=Lrp1 PE=1 SV=1	LRP1	19.088924285161	18.3301198544958	19.1525485910758	18.9365232200145
Q8CB67	>sp|Q8CB67|LRP11_MOUSE Low-density lipoprotein receptor-related protein 11 OS=Mus musculus OX=10090 GN=Lrp11 PE=1 SV=1	LRP11	21.2938634272829	21.6337152803403		20.5588045235545
P55302	>sp|P55302|AMRP_MOUSE Alpha-2-macroglobulin receptor-associated protein OS=Mus musculus OX=10090 GN=Lrpap1 PE=1 SV=1	LRPAP1	16.7122470486105	17.2965652312019	16.9163634498421	17.2007469304084
Q9CXD9	>sp|Q9CXD9|LRC17_MOUSE Leucine-rich repeat-containing protein 17 OS=Mus musculus OX=10090 GN=Lrrc17 PE=2 SV=1	LRRC17	19.0189189505173	18.0272893357006	18.5462516861697	18.5301799865005
Q8CI70	>sp|Q8CI70|LRC20_MOUSE Leucine-rich repeat-containing protein 20 OS=Mus musculus OX=10090 GN=Lrrc20 PE=1 SV=1	LRRC20	18.453832850973	18.4277112476246	18.0357728437927	18.2815447871842
Q505F5	>sp|Q505F5|LRC47_MOUSE Leucine-rich repeat-containing protein 47 OS=Mus musculus OX=10090 GN=Lrrc47 PE=1 SV=1	LRRC47	17.7946342588064	18.1123528918759	18.0013552858964	17.8008944726106
Q922Q8	>sp|Q922Q8|LRC59_MOUSE Leucine-rich repeat-containing protein 59 OS=Mus musculus OX=10090 GN=Lrrc59 PE=1 SV=1	LRRC59	17.9863573357527	18.110589472352	18.3726287618051	17.7211283586963
A0A087WNU6	>tr|A0A087WNU6|A0A087WNU6_MOUSE Isoform of Q3UZ39, Leucine rich repeat (in FLII) interacting protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=1	LRRFIP1	18.5276910521167	18.7110542324685	18.7571800614322	18.6403492720971
A0A087WPK3	>tr|A0A087WPK3|A0A087WPK3_MOUSE Isoform of Q3UZ39, Leucine rich repeat (in FLII) interacting protein 1 OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=1	LRRFIP1	18.5397642224295	19.0774038083084	19.1840113305552	18.8391228321552
