protein_id	fasta_headers	gene_symbols_or_id	MS1-S	MS2-S	MW1-S	MW2-S
Q62048	>sp|Q62048|PEA15_MOUSE Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15 PE=1 SV=1	PEA15	18.4816184105386		18.2430559185641	18.2159735130312
P70296	>sp|P70296|PEBP1_MOUSE Phosphatidylethanolamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pebp1 PE=1 SV=3	PEBP1	20.759840039624	19.9135363993129	19.6321100568623	19.6031063581621
Q11136	>sp|Q11136|PEPD_MOUSE Xaa-Pro dipeptidase OS=Mus musculus OX=10090 GN=Pepd PE=1 SV=3	PEPD	18.7176028588348		17.9913011951129	
Q5SUR0	>sp|Q5SUR0|PUR4_MOUSE Phosphoribosylformylglycinamidine synthase OS=Mus musculus OX=10090 GN=Pfas PE=1 SV=1	PFAS	17.6663836765512	15.7173298957143	17.5504784678323	
Q9CWM4	>sp|Q9CWM4|PFD1_MOUSE Prefoldin subunit 1 OS=Mus musculus OX=10090 GN=Pfdn1 PE=1 SV=1	PFDN1	19.1244978883359	18.6127913778992	17.1869618680252	
O70591	>sp|O70591|PFD2_MOUSE Prefoldin subunit 2 OS=Mus musculus OX=10090 GN=Pfdn2 PE=1 SV=2	PFDN2	20.8879697179997	20.7034602058386	19.0912409662836	18.2775056976756
E9Q6U4;Q3UWL8;Q6P0X1	>tr|E9Q6U4|E9Q6U4_MOUSE Isoform of Q3UWL8, Prefoldin subunit 4 OS=Mus musculus OX=10090 GN=Pfdn4 PE=1 SV=1;>tr|Q3UWL8|Q3UWL8_MOUSE Prefoldin subunit 4 OS=Mus musculus OX=10090 GN=Pfdn4 PE=1 SV=1;>tr|Q6P0X1|Q6P0X1_MOUSE Isoform of Q3UWL8, Prefoldin 4 OS=Mus musculus OX=10090 GN=Pfdn4 PE=1 SV=1	PFDN4	19.1981429014253	18.807396169954	18.2507604399521	18.9414477542386
Q9WU28	>sp|Q9WU28|PFD5_MOUSE Prefoldin subunit 5 OS=Mus musculus OX=10090 GN=Pfdn5 PE=1 SV=1	PFDN5	19.4967622293088	19.6112738993079	17.7187868330796	
Q03958	>sp|Q03958|PFD6_MOUSE Prefoldin subunit 6 OS=Mus musculus OX=10090 GN=Pfdn6 PE=1 SV=1	PFDN6	19.0980170689371	18.7050268462292	17.4873727154433	
P62962	>sp|P62962|PROF1_MOUSE Profilin-1 OS=Mus musculus OX=10090 GN=Pfn1 PE=1 SV=2	PFN1	20.5327678630815	20.8846329558699	20.5071614271222	20.7227510126273
Q9JJV2	>sp|Q9JJV2|PROF2_MOUSE Profilin-2 OS=Mus musculus OX=10090 GN=Pfn2 PE=1 SV=3	PFN2	19.130762944302	18.6254357985013	17.4519755493775	
Q9DBJ1	>sp|Q9DBJ1|PGAM1_MOUSE Phosphoglycerate mutase 1 OS=Mus musculus OX=10090 GN=Pgam1 PE=1 SV=3	PGAM1	19.9210667079645	19.798294419354	18.9567992401591	21.0108150655613
O70250	>sp|O70250|PGAM2_MOUSE Phosphoglycerate mutase 2 OS=Mus musculus OX=10090 GN=Pgam2 PE=1 SV=3	PGAM2	21.6414194006051	21.6228320603317	20.3549899005074	16.6392642720399
Q9DCD0	>sp|Q9DCD0|6PGD_MOUSE 6-phosphogluconate dehydrogenase, decarboxylating OS=Mus musculus OX=10090 GN=Pgd PE=1 SV=3	PGD	17.822481314083	17.6974234450152	18.9852133583712	19.3251989300235
P09411	>sp|P09411|PGK1_MOUSE Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4	PGK1	20.5965692916478	20.301611883058	19.4200330934688	20.8396388390135
Q9CQ60	>sp|Q9CQ60|6PGL_MOUSE 6-phosphogluconolactonase OS=Mus musculus OX=10090 GN=Pgls PE=1 SV=1	PGLS	19.7850025674169	19.5751414216352	18.7398445655088	
Q9D0F9	>sp|Q9D0F9|PGM1_MOUSE Phosphoglucomutase-1 OS=Mus musculus OX=10090 GN=Pgm1 PE=1 SV=4	PGM1	16.9901509390501	18.1681113864484	17.2511206383355	
Q7TSV4	>sp|Q7TSV4|PGM2_MOUSE Phosphopentomutase OS=Mus musculus OX=10090 GN=Pgm2 PE=1 SV=1	PGM2	17.5534165966234		17.6453039346458	
Q9CYR6	>sp|Q9CYR6|AGM1_MOUSE Phosphoacetylglucosamine mutase OS=Mus musculus OX=10090 GN=Pgm3 PE=1 SV=1	PGM3	16.4685032971258		17.1876808127823	
Q8BZF8	>sp|Q8BZF8|PGM5_MOUSE Phosphoglucomutase-like protein 5 OS=Mus musculus OX=10090 GN=Pgm5 PE=1 SV=2	PGM5	17.528290694251	17.6023558700113	16.6784708091066	
Q8CHP8	>sp|Q8CHP8|PGP_MOUSE Glycerol-3-phosphate phosphatase OS=Mus musculus OX=10090 GN=Pgp PE=1 SV=1	PGP	18.3696946744621	17.1162899900606	17.6690615257554	
O55022	>sp|O55022|PGRC1_MOUSE Membrane-associated progesterone receptor component 1 OS=Mus musculus OX=10090 GN=Pgrmc1 PE=1 SV=4	PGRMC1		16.822693513883	18.3723338592947	
P67778	>sp|P67778|PHB1_MOUSE Prohibitin 1 OS=Mus musculus OX=10090 GN=Phb1 PE=1 SV=1	PHB1	19.0144072438471	19.3246126801489	21.0205281253519	21.459663982861
Q61753	>sp|Q61753|SERA_MOUSE D-3-phosphoglycerate dehydrogenase OS=Mus musculus OX=10090 GN=Phgdh PE=1 SV=3	PHGDH	17.3013199131207	18.0551363052318	18.396087285734	18.6736094239506
Q9DAK9	>sp|Q9DAK9|PHP14_MOUSE 14 kDa phosphohistidine phosphatase OS=Mus musculus OX=10090 GN=Phpt1 PE=1 SV=1	PHPT1	19.0905044185808	19.3774730256079	17.1555394547917	
Q9ET66	>sp|Q9ET66|PI16_MOUSE Peptidase inhibitor 16 OS=Mus musculus OX=10090 GN=Pi16 PE=1 SV=2	PI16	16.0302902494829		14.8336935355226	
Q7TMJ8	>sp|Q7TMJ8|P3IP1_MOUSE Phosphoinositide-3-kinase-interacting protein 1 OS=Mus musculus OX=10090 GN=Pik3ip1 PE=2 SV=1	PIK3IP1	15.7721679801326	15.6919135607266	14.9135046867845	
Q9CWW6	>sp|Q9CWW6|PIN4_MOUSE Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Mus musculus OX=10090 GN=Pin4 PE=1 SV=1	PIN4	17.0165836152079	18.0792145951669	15.4036172942096	
Q8BWR2	>sp|Q8BWR2|PITH1_MOUSE PITH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pithd1 PE=1 SV=1	PITHD1	17.2974770997406		18.0114343525515	
P53810	>sp|P53810|PIPNA_MOUSE Phosphatidylinositol transfer protein alpha isoform OS=Mus musculus OX=10090 GN=Pitpna PE=1 SV=2	PITPNA	20.23844684067	20.8102173371796	19.6287547918848	
P53811	>sp|P53811|PIPNB_MOUSE Phosphatidylinositol transfer protein beta isoform OS=Mus musculus OX=10090 GN=Pitpnb PE=1 SV=2	PITPNB	18.4401011279653	20.1413419230314	17.7471828802655	
P52480	>sp|P52480|KPYM_MOUSE Pyruvate kinase PKM OS=Mus musculus OX=10090 GN=Pkm PE=1 SV=4	PKM	21.0245638703174	20.682717959723	20.1624549929788	20.8099404763691
P47713	>sp|P47713|PA24A_MOUSE Cytosolic phospholipase A2 OS=Mus musculus OX=10090 GN=Pla2g4a PE=1 SV=1	PLA2G4A	17.7528969590852	19.0375893531333	16.8576259119725	
Q3TCN2	>sp|Q3TCN2|PLBL2_MOUSE Putative phospholipase B-like 2 OS=Mus musculus OX=10090 GN=Plbd2 PE=1 SV=2	PLBD2	16.1510441707758		17.799318999202	
P51432	>sp|P51432|PLCB3_MOUSE 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Mus musculus OX=10090 GN=Plcb3 PE=1 SV=2	PLCB3	14.935581227835		15.6101565015343	
Q9QXS1	>sp|Q9QXS1|PLEC_MOUSE Plectin OS=Mus musculus OX=10090 GN=Plec PE=1 SV=3	PLEC	18.5011068261343	18.6617409697874	17.4950490027002	18.6342108917481
Q3TB82	>sp|Q3TB82|PKHF1_MOUSE Pleckstrin homology domain-containing family F member 1 OS=Mus musculus OX=10090 GN=Plekhf1 PE=2 SV=1	PLEKHF1	22.4422247781135	22.2150171384539	22.7342831268438	
P20918	>sp|P20918|PLMN_MOUSE Plasminogen OS=Mus musculus OX=10090 GN=Plg PE=1 SV=3	PLG	18.7085763612397	19.6262573537147	19.5427157351156	
Q9DBG5	>sp|Q9DBG5|PLIN3_MOUSE Perilipin-3 OS=Mus musculus OX=10090 GN=Plin3 PE=1 SV=1	PLIN3		17.1153560617201	17.1237203281841	
Q9R0E2	>sp|Q9R0E2|PLOD1_MOUSE Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Mus musculus OX=10090 GN=Plod1 PE=1 SV=1	PLOD1	17.1943510308877	17.400824100881	17.3271663738117	
E9Q718	>tr|E9Q718|E9Q718_MOUSE Isoform of Q9R0B9, procollagen-lysine 5-dioxygenase OS=Mus musculus OX=10090 GN=Plod2 PE=1 SV=1	PLOD2	16.4410822849393		16.4909804716533	
Q9R0E1	>sp|Q9R0E1|PLOD3_MOUSE Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 OS=Mus musculus OX=10090 GN=Plod3 PE=1 SV=1	PLOD3	17.8758376804249	18.3018564896347	18.2531334063037	
Q9Z2Y8	>sp|Q9Z2Y8|PLPHP_MOUSE Pyridoxal phosphate homeostasis protein OS=Mus musculus OX=10090 GN=Plpbp PE=1 SV=1	PLPBP	18.5859884852765	18.7466422648412	17.206768617049	19.4230919333792
Q99K51	>sp|Q99K51|PLST_MOUSE Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=3	PLS3	18.8308034887822	17.620769664555	19.3836964378912	
Q9DC11	>sp|Q9DC11|PXDC2_MOUSE Plexin domain-containing protein 2 OS=Mus musculus OX=10090 GN=Plxdc2 PE=1 SV=1	PLXDC2	16.4409416832215		16.9838250074678	
Q9Z2M7	>sp|Q9Z2M7|PMM2_MOUSE Phosphomannomutase 2 OS=Mus musculus OX=10090 GN=Pmm2 PE=1 SV=1	PMM2	17.719238981183		16.6995739349661	
Q9JLV6	>sp|Q9JLV6|PNKP_MOUSE Bifunctional polynucleotide phosphatase/kinase OS=Mus musculus OX=10090 GN=Pnkp PE=1 SV=2	PNKP	19.5966467393291		19.0477078478864	
Q543K9	>tr|Q543K9|Q543K9_MOUSE Isoform of P23492, Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp PE=1 SV=1	PNP	16.9895834331425	16.7157175915175	18.929065306865	
Q7TQ62	>sp|Q7TQ62|PODN_MOUSE Podocan OS=Mus musculus OX=10090 GN=Podn PE=2 SV=1	PODN	17.8783162678145	18.0851295846081	17.7540035249243	
Q91ZW2	>sp|Q91ZW2|OFUT1_MOUSE GDP-fucose protein O-fucosyltransferase 1 OS=Mus musculus OX=10090 GN=Pofut1 PE=1 SV=1	POFUT1	13.3917387329651		15.1201649652656	
Q8VHI3	>sp|Q8VHI3|OFUT2_MOUSE GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus OX=10090 GN=Pofut2 PE=1 SV=1	POFUT2	18.299471843374	17.525299395547	16.9972957976754	
P33609	>sp|P33609|DPOLA_MOUSE DNA polymerase alpha catalytic subunit OS=Mus musculus OX=10090 GN=Pola1 PE=1 SV=2	POLA1	19.3295361685008		19.5494663647122	
P08775	>sp|P08775|RPB1_MOUSE DNA-directed RNA polymerase II subunit RPB1 OS=Mus musculus OX=10090 GN=Polr2a PE=1 SV=3	POLR2A	15.4974234585808		15.9397245562024	
Q9D7M8	>sp|Q9D7M8|RPB4_MOUSE DNA-directed RNA polymerase II subunit RPB4 OS=Mus musculus OX=10090 GN=Polr2d PE=1 SV=2	POLR2D	18.8078480181691	19.8021091350363	18.8045938019934	
A0A3B2WBC6	>tr|A0A3B2WBC6|A0A3B2WBC6_MOUSE Isoform of Q6P6I6, Polymerase (RNA) II (DNA directed) polypeptide M OS=Mus musculus OX=10090 GN=Polr2m PE=1 SV=1	POLR2M	16.6041169404534	17.1131057204686	17.3737778251081	18.7655386784922
P52430	>sp|P52430|PON1_MOUSE Serum paraoxonase/arylesterase 1 OS=Mus musculus OX=10090 GN=Pon1 PE=1 SV=2	PON1	18.9899865709971	19.2168707426481	21.3964430247682	
Q62009	>sp|Q62009|POSTN_MOUSE Periostin OS=Mus musculus OX=10090 GN=Postn PE=1 SV=2	POSTN	18.5966937208553	20.2423424777893	19.3479758195863	20.7846422269486
Q9D819	>sp|Q9D819|IPYR_MOUSE Inorganic pyrophosphatase OS=Mus musculus OX=10090 GN=Ppa1 PE=1 SV=1	PPA1	18.5769424139058	18.3366696926524	17.4991918484296	
P35396	>sp|P35396|PPARD_MOUSE Peroxisome proliferator-activated receptor delta OS=Mus musculus OX=10090 GN=Ppard PE=1 SV=1	PPARD	21.2627385224014	22.6818527242236	21.5292369299397	
B2RXW8	>tr|B2RXW8|B2RXW8_MOUSE Isoform of B2RXQ2, Ppfia1 protein OS=Mus musculus OX=10090 GN=Ppfia1 PE=1 SV=1	PPFIA1	16.7229792946495		15.1441481881516	
P17742	>sp|P17742|PPIA_MOUSE Peptidyl-prolyl cis-trans isomerase A OS=Mus musculus OX=10090 GN=Ppia PE=1 SV=2	PPIA	23.9542049158368	23.6175450000785	22.7397599981984	20.7273362185033
P24369	>sp|P24369|PPIB_MOUSE Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2	PPIB	20.4217250503638	20.0570253493063	19.003802826303	20.0758051981506
P30412	>sp|P30412|PPIC_MOUSE Peptidyl-prolyl cis-trans isomerase C OS=Mus musculus OX=10090 GN=Ppic PE=1 SV=1	PPIC	19.8037577895795	18.4883507332598	19.1536336802014	19.5583023539885
Q9CR16	>sp|Q9CR16|PPID_MOUSE Peptidyl-prolyl cis-trans isomerase D OS=Mus musculus OX=10090 GN=Ppid PE=1 SV=3	PPID	20.4380679362898	20.3012066355308	19.6960384259338	19.3387379287713
Q9QZH3	>sp|Q9QZH3|PPIE_MOUSE Peptidyl-prolyl cis-trans isomerase E OS=Mus musculus OX=10090 GN=Ppie PE=1 SV=2	PPIE	18.5508644725577	18.0427546576233	16.9868689683016	
Q9D868	>sp|Q9D868|PPIH_MOUSE Peptidyl-prolyl cis-trans isomerase H OS=Mus musculus OX=10090 GN=Ppih PE=1 SV=1	PPIH	17.627458103674	17.1149915282297	17.3723768988459	
Q9D0W5	>sp|Q9D0W5|PPIL1_MOUSE Peptidyl-prolyl cis-trans isomerase-like 1 OS=Mus musculus OX=10090 GN=Ppil1 PE=1 SV=1	PPIL1	16.4601909619725		15.8484465428866	
P36993	>sp|P36993|PPM1B_MOUSE Protein phosphatase 1B OS=Mus musculus OX=10090 GN=Ppm1b PE=1 SV=1	PPM1B	17.1829791848827		16.3228477529238	
Q61074	>sp|Q61074|PPM1G_MOUSE Protein phosphatase 1G OS=Mus musculus OX=10090 GN=Ppm1g PE=1 SV=3	PPM1G	19.8499352463969	19.435823271151	18.8022671228981	
Q8BHN0	>sp|Q8BHN0|PPM1L_MOUSE Protein phosphatase 1L OS=Mus musculus OX=10090 GN=Ppm1l PE=1 SV=1	PPM1L	16.2202611303959		15.9388055445728	
Q8BVQ5	>sp|Q8BVQ5|PPME1_MOUSE Protein phosphatase methylesterase 1 OS=Mus musculus OX=10090 GN=Ppme1 PE=1 SV=5	PPME1	15.8107901108057	16.0654251941314	16.8349826257376	
P62137	>sp|P62137|PP1A_MOUSE Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1ca PE=1 SV=1	PPP1CA	17.0493766220674		17.9117047213214	
Q62084	>sp|Q62084|PP14B_MOUSE Protein phosphatase 1 regulatory subunit 14B OS=Mus musculus OX=10090 GN=Ppp1r14b PE=1 SV=2	PPP1R14B	17.7754158482176	17.4197771005805	15.7409951669448	
Q8BQ30	>sp|Q8BQ30|PPR18_MOUSE Phostensin OS=Mus musculus OX=10090 GN=Ppp1r18 PE=1 SV=1	PPP1R18	14.2216959669838		14.1735251163447	
Q3UM45	>sp|Q3UM45|PP1R7_MOUSE Protein phosphatase 1 regulatory subunit 7 OS=Mus musculus OX=10090 GN=Ppp1r7 PE=1 SV=2	PPP1R7	18.9904586465208	19.4127575480995	17.0244986466607	
P63330	>sp|P63330|PP2AA_MOUSE Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp2ca PE=1 SV=1	PPP2CA	20.038301900491	20.0313953716314	19.6512158115098	
Q76MZ3	>sp|Q76MZ3|2AAA_MOUSE Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r1a PE=1 SV=3	PPP2R1A	17.39784138238	17.6767734028511	17.9559251248633	18.5982977230224
Q6P1F6	>sp|Q6P1F6|2ABA_MOUSE Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r2a PE=1 SV=1	PPP2R2A	19.5263916439206	18.5197021505106	17.9726359342819	
P63328	>sp|P63328|PP2BA_MOUSE Protein phosphatase 3 catalytic subunit alpha OS=Mus musculus OX=10090 GN=Ppp3ca PE=1 SV=1	PPP3CA	19.7463451254298	19.3651720768529	18.8546367052548	22.1558466102923
Q8K2V1	>sp|Q8K2V1|PP4R1_MOUSE Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Mus musculus OX=10090 GN=Ppp4r1 PE=1 SV=2	PPP4R1	16.1348523803513		15.2868054545743	
Q60676	>sp|Q60676|PPP5_MOUSE Serine/threonine-protein phosphatase 5 OS=Mus musculus OX=10090 GN=Ppp5c PE=1 SV=3	PPP5C	16.1754917611579	15.3979936539525	15.3747222514827	18.1089347330365
P35700	>sp|P35700|PRDX1_MOUSE Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1	PRDX1	20.4598709063536	19.0784149910374	20.6452595626034	20.8630078031886
Q61171	>sp|Q61171|PRDX2_MOUSE Peroxiredoxin-2 OS=Mus musculus OX=10090 GN=Prdx2 PE=1 SV=3	PRDX2	21.2322451518308	20.3936432503555	21.4150342355385	19.1505820353851
O08807	>sp|O08807|PRDX4_MOUSE Peroxiredoxin-4 OS=Mus musculus OX=10090 GN=Prdx4 PE=1 SV=1	PRDX4	17.7754617354945	16.9285404972321	17.4982368009911	
P99029	>sp|P99029|PRDX5_MOUSE Peroxiredoxin-5, mitochondrial OS=Mus musculus OX=10090 GN=Prdx5 PE=1 SV=2	PRDX5	19.9508787725489	20.117466548752	18.1234042477035	
Q6GT24	>tr|Q6GT24|Q6GT24_MOUSE Isoform of O08709, Peroxiredoxin-6 OS=Mus musculus OX=10090 GN=Prdx6 PE=1 SV=1	PRDX6	20.0605316178641	19.8713462858438	20.0122776751761	18.8216587762955
Q9QUR6	>sp|Q9QUR6|PPCE_MOUSE Prolyl endopeptidase OS=Mus musculus OX=10090 GN=Prep PE=1 SV=1	PREP	16.9019291985043	16.6832363256393	17.022000822494	
Q5EG47	>sp|Q5EG47|AAPK1_MOUSE 5'-AMP-activated protein kinase catalytic subunit alpha-1 OS=Mus musculus OX=10090 GN=Prkaa1 PE=1 SV=2	PRKAA1	17.8344403956734	16.8587064723972	17.0342307071057	
P05132	>sp|P05132|KAPCA_MOUSE cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus OX=10090 GN=Prkaca PE=1 SV=3	PRKACA	19.4766460557162	19.8229841455426	19.3174232462956	
Q9DBC7	>sp|Q9DBC7|KAP0_MOUSE cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar1a PE=1 SV=3	PRKAR1A	18.4148118190953	18.2796100084445	17.3761795005848	
A0A0A6YX73;Q8K1M3	>tr|A0A0A6YX73|A0A0A6YX73_MOUSE Isoform of P12367, cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar2a PE=1 SV=1;>tr|Q8K1M3|Q8K1M3_MOUSE Isoform of P12367, cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar2a PE=1 SV=1	PRKAR2A	18.0068697784192	18.8087854771987	16.9990510851807	
O08795	>sp|O08795|GLU2B_MOUSE Glucosidase 2 subunit beta OS=Mus musculus OX=10090 GN=Prkcsh PE=1 SV=1	PRKCSH	19.9361744365029	19.2400539754085	18.619797600617	
Q9CRB5	>sp|Q9CRB5|PR7C1_MOUSE Prolactin-7C1 OS=Mus musculus OX=10090 GN=Prl7c1 PE=2 SV=1	PRL7C1	20.4960014064023	19.043148970675	20.8644106861707	
Q8CIG8	>sp|Q8CIG8|ANM5_MOUSE Protein arginine N-methyltransferase 5 OS=Mus musculus OX=10090 GN=Prmt5 PE=1 SV=3	PRMT5	15.6274044200871			18.6285257224473
P04925	>sp|P04925|PRIO_MOUSE Major prion protein OS=Mus musculus OX=10090 GN=Prnp PE=1 SV=2	PRNP	18.2159008621494	18.5436162095727	17.6822404939546	
P33587	>sp|P33587|PROC_MOUSE Vitamin K-dependent protein C OS=Mus musculus OX=10090 GN=Proc PE=1 SV=2	PROC	19.9197625007892	19.5587997891195	21.2895005133731	
Q9D820	>sp|Q9D820|PRXD1_MOUSE Prolyl-tRNA synthetase associated domain-containing protein 1 OS=Mus musculus OX=10090 GN=Prorsd1 PE=1 SV=1	PRORSD1	16.1708672430552		15.6506500124542	
Q08761	>sp|Q08761|PROS_MOUSE Vitamin K-dependent protein S OS=Mus musculus OX=10090 GN=Pros1 PE=2 SV=1	PROS1	18.8198000262447	18.1950834587186	19.6711397428479	
Q61136	>sp|Q61136|PRP4K_MOUSE Serine/threonine-protein kinase PRP4 homolog OS=Mus musculus OX=10090 GN=Prp4k PE=1 SV=3	PRP4K	14.9171812767857		15.7049022516962	
Q99KP6	>sp|Q99KP6|PRP19_MOUSE Pre-mRNA-processing factor 19 OS=Mus musculus OX=10090 GN=Prpf19 PE=1 SV=1	PRPF19	17.6999077968609	17.5082870543284	18.4223935966709	
Q9DAW6	>sp|Q9DAW6|PRP4_MOUSE U4/U6 small nuclear ribonucleoprotein Prp4 OS=Mus musculus OX=10090 GN=Prpf4 PE=1 SV=1	PRPF4	19.3095119437242		18.3622480814663	
Q9CS42	>sp|Q9CS42|PRPS2_MOUSE Ribose-phosphate pyrophosphokinase 2 OS=Mus musculus OX=10090 GN=Prps2 PE=1 SV=4	PRPS2	16.8822119896055		16.4232231718513	18.821868204202
Q9D6X6	>sp|Q9D6X6|PRS23_MOUSE Serine protease 23 OS=Mus musculus OX=10090 GN=Prss23 PE=2 SV=2	PRSS23	16.6546382496198	18.1098028418041	15.5686607710266	
E9PZ00;Q8BFQ1	>tr|E9PZ00|E9PZ00_MOUSE Isoform of Q61207, Prosaposin OS=Mus musculus OX=10090 GN=Psap PE=1 SV=1;>tr|Q8BFQ1|Q8BFQ1_MOUSE Isoform of Q61207, Prosaposin OS=Mus musculus OX=10090 GN=Psap PE=1 SV=1	PSAP	17.7839555825768	17.9670706430069	18.2248519607315	
Q99K85	>sp|Q99K85|SERC_MOUSE Phosphoserine aminotransferase OS=Mus musculus OX=10090 GN=Psat1 PE=1 SV=1	PSAT1	20.0389334180522	19.3894507377395	19.9020010313663	19.7906166091725
Q9R1P4	>sp|Q9R1P4|PSA1_MOUSE Proteasome subunit alpha type-1 OS=Mus musculus OX=10090 GN=Psma1 PE=1 SV=1	PSMA1	20.5599133470831	20.2194806386455	19.7045423124887	18.3125383068977
P49722	>sp|P49722|PSA2_MOUSE Proteasome subunit alpha type-2 OS=Mus musculus OX=10090 GN=Psma2 PE=1 SV=3	PSMA2	19.3926562005105	19.0079389992248	18.8836720227897	
O70435	>sp|O70435|PSA3_MOUSE Proteasome subunit alpha type-3 OS=Mus musculus OX=10090 GN=Psma3 PE=1 SV=3	PSMA3	18.7056666672435	18.29902364706	19.3799281079294	
Q9R1P0	>sp|Q9R1P0|PSA4_MOUSE Proteasome subunit alpha type-4 OS=Mus musculus OX=10090 GN=Psma4 PE=1 SV=1	PSMA4	19.3608161013425	19.4310162146304	19.6040870392538	18.8430255240841
Q9Z2U1	>sp|Q9Z2U1|PSA5_MOUSE Proteasome subunit alpha type-5 OS=Mus musculus OX=10090 GN=Psma5 PE=1 SV=1	PSMA5	19.8300234069531	20.3776034932573	19.3122531771641	20.484354243148
Q9QUM9	>sp|Q9QUM9|PSA6_MOUSE Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1	PSMA6	20.1524228623529	19.2576307636164	20.1940817498657	16.0535353852217
Q9Z2U0	>sp|Q9Z2U0|PSA7_MOUSE Proteasome subunit alpha type-7 OS=Mus musculus OX=10090 GN=Psma7 PE=1 SV=1	PSMA7	19.389041318856	18.6168665092454	19.159784400972	18.4877588531203
O09061	>sp|O09061|PSB1_MOUSE Proteasome subunit beta type-1 OS=Mus musculus OX=10090 GN=Psmb1 PE=1 SV=1	PSMB1	17.6644631774725	16.9125267839018	18.1307104663033	21.2825253362195
Q9R1P3	>sp|Q9R1P3|PSB2_MOUSE Proteasome subunit beta type-2 OS=Mus musculus OX=10090 GN=Psmb2 PE=1 SV=1	PSMB2	15.0345394037126		17.0429063664481	
Q9R1P1	>sp|Q9R1P1|PSB3_MOUSE Proteasome subunit beta type-3 OS=Mus musculus OX=10090 GN=Psmb3 PE=1 SV=1	PSMB3	18.3576649253022	17.7762788264548	19.5801236578002	
P99026	>sp|P99026|PSB4_MOUSE Proteasome subunit beta type-4 OS=Mus musculus OX=10090 GN=Psmb4 PE=1 SV=1	PSMB4	18.6620753907025	17.822848944101	18.3944033508675	18.9761188481538
O55234	>sp|O55234|PSB5_MOUSE Proteasome subunit beta type-5 OS=Mus musculus OX=10090 GN=Psmb5 PE=1 SV=3	PSMB5	17.9829541873486	17.7620501635329	19.0529493188993	18.3784186714891
Q60692	>sp|Q60692|PSB6_MOUSE Proteasome subunit beta type-6 OS=Mus musculus OX=10090 GN=Psmb6 PE=1 SV=3	PSMB6	19.004271519805	18.1360088772604	19.0805798010354	
P70195	>sp|P70195|PSB7_MOUSE Proteasome subunit beta type-7 OS=Mus musculus OX=10090 GN=Psmb7 PE=1 SV=1	PSMB7	19.1445135095179	18.3072248451303	18.5980084925015	16.9496577146801
P62192	>sp|P62192|PRS4_MOUSE 26S proteasome regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmc1 PE=1 SV=1	PSMC1	17.0813925944015		17.2902703860385	
P46471	>sp|P46471|PRS7_MOUSE 26S proteasome regulatory subunit 7 OS=Mus musculus OX=10090 GN=Psmc2 PE=1 SV=5	PSMC2	16.5970856322317	17.7073825531266	16.1552396285599	
O88685	>sp|O88685|PRS6A_MOUSE 26S proteasome regulatory subunit 6A OS=Mus musculus OX=10090 GN=Psmc3 PE=1 SV=2	PSMC3	19.0693613251297	19.435477064405	18.634430805895	18.8493030743625
P54775	>sp|P54775|PRS6B_MOUSE 26S proteasome regulatory subunit 6B OS=Mus musculus OX=10090 GN=Psmc4 PE=1 SV=2	PSMC4	19.3828825789718	19.5267237631459	18.5515560599506	
P62196	>sp|P62196|PRS8_MOUSE 26S proteasome regulatory subunit 8 OS=Mus musculus OX=10090 GN=Psmc5 PE=1 SV=1	PSMC5	16.2787959121977	16.9949499747405	16.1285531557277	
P62334	>sp|P62334|PRS10_MOUSE 26S proteasome regulatory subunit 10B OS=Mus musculus OX=10090 GN=Psmc6 PE=1 SV=1	PSMC6	18.1782999377053		18.8567669233886	
