protein_id	fasta_headers	gene_symbols_or_id	MS1d4-L	MS2d4-L	MW1d4-L	MW2d4-L
P51432	>sp|P51432|PLCB3_MOUSE 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Mus musculus OX=10090 GN=Plcb3 PE=1 SV=2	PLCB3	19.9414885090235	19.1912135375982	20.1238050078635	19.9660108281697
Q62077	>sp|Q62077|PLCG1_MOUSE 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus OX=10090 GN=Plcg1 PE=1 SV=2	PLCG1	18.9287097978313	19.561981110588	19.1021239067025	18.8529913385454
A0A0R4J221;E9Q9J6	>tr|A0A0R4J221|A0A0R4J221_MOUSE Isoform of Q9QXS1, Plectin (Fragment) OS=Mus musculus OX=10090 GN=Plec PE=1 SV=1;>tr|E9Q9J6|E9Q9J6_MOUSE Isoform of Q9QXS1, Plectin (Fragment) OS=Mus musculus OX=10090 GN=Plec PE=1 SV=1	PLEC		16.356804142385	15.4994295072989	
Q9QXS1	>sp|Q9QXS1|PLEC_MOUSE Plectin OS=Mus musculus OX=10090 GN=Plec PE=1 SV=3	PLEC	19.7673862675963	20.0598638387804	19.4569512970483	19.651089738183
Q8BUL6	>sp|Q8BUL6|PKHA1_MOUSE Pleckstrin homology domain-containing family A member 1 OS=Mus musculus OX=10090 GN=Plekha1 PE=1 SV=1	PLEKHA1	18.9867559818018		19.7948705000756	18.609736559847
A0A0N4SWD7;E9Q6H8	>tr|A0A0N4SWD7|A0A0N4SWD7_MOUSE Isoform of E9Q6H8, Pleckstrin homology domain containing, family A member 5 (Fragment) OS=Mus musculus OX=10090 GN=Plekha5 PE=1 SV=1;>tr|E9Q6H8|E9Q6H8_MOUSE Pleckstrin homology domain containing, family A member 5 OS=Mus musculus OX=10090 GN=Plekha5 PE=1 SV=1	PLEKHA5	18.9945933731756	18.4467423792397	19.1756432749958	
Q6KAU7	>sp|Q6KAU7|PKHG2_MOUSE Pleckstrin homology domain-containing family G member 2 OS=Mus musculus OX=10090 GN=Plekhg2 PE=2 SV=2	PLEKHG2	20.3041531801174	18.5344466753663	20.473717283869	20.069937381794
Q4VAC9	>sp|Q4VAC9|PKHG3_MOUSE Pleckstrin homology domain-containing family G member 3 OS=Mus musculus OX=10090 GN=Plekhg3 PE=1 SV=2	PLEKHG3	21.9726233117341	18.6577467468052	22.7144305429176	21.9408281275092
Q66T02	>sp|Q66T02|PKHG5_MOUSE Pleckstrin homology domain-containing family G member 5 OS=Mus musculus OX=10090 GN=Plekhg5 PE=1 SV=1	PLEKHG5	18.460363441909	18.4532573597856		18.4852613637431
Q8K124	>sp|Q8K124|PKHO2_MOUSE Pleckstrin homology domain-containing family O member 2 OS=Mus musculus OX=10090 GN=Plekho2 PE=1 SV=1	PLEKHO2	19.0780656251666	18.7072929349263	19.2203993799843	18.5823856015365
Q9D3P8	>sp|Q9D3P8|PLRKT_MOUSE Plasminogen receptor (KT) OS=Mus musculus OX=10090 GN=Plgrkt PE=1 SV=1	PLGRKT	21.3790564624367	21.1226803997673	21.6173030809298	21.0808825740177
P43883	>sp|P43883|PLIN2_MOUSE Perilipin-2 OS=Mus musculus OX=10090 GN=Plin2 PE=1 SV=2	PLIN2		15.9731036864218	16.7000794815996	16.7184029855006
Q9DBG5	>sp|Q9DBG5|PLIN3_MOUSE Perilipin-3 OS=Mus musculus OX=10090 GN=Plin3 PE=1 SV=1	PLIN3	20.4108006502879	20.1890286515941	20.4926298181708	20.0232458854487
Q9R0E2	>sp|Q9R0E2|PLOD1_MOUSE Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Mus musculus OX=10090 GN=Plod1 PE=1 SV=1	PLOD1	19.920963490226	19.4400390763832	19.7913832576819	19.707021056487
E9Q718	>tr|E9Q718|E9Q718_MOUSE Isoform of Q9R0B9, procollagen-lysine 5-dioxygenase OS=Mus musculus OX=10090 GN=Plod2 PE=1 SV=1	PLOD2	19.5171957329159	19.6805972054619	19.4636414421219	19.2096878500885
Q9R0E1	>sp|Q9R0E1|PLOD3_MOUSE Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 OS=Mus musculus OX=10090 GN=Plod3 PE=1 SV=1	PLOD3	19.4617832135202	19.4676418409789	19.5918695441975	19.673016315394
Q9R1Q7	>sp|Q9R1Q7|PLP2_MOUSE Proteolipid protein 2 OS=Mus musculus OX=10090 GN=Plp2 PE=1 SV=1	PLP2	17.9452171086174	18.5824571539629	18.8033629222289	18.2278567775774
Q9Z2Y8	>sp|Q9Z2Y8|PLPHP_MOUSE Pyridoxal phosphate homeostasis protein OS=Mus musculus OX=10090 GN=Plpbp PE=1 SV=1	PLPBP	20.7364130803955	20.5123709156135	20.9865229892848	20.9076757964126
Q99K51	>sp|Q99K51|PLST_MOUSE Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=3	PLS3	21.2713139432331	21.2371558222487	21.0869455728141	21.4642255395566
P70206	>sp|P70206|PLXA1_MOUSE Plexin-A1 OS=Mus musculus OX=10090 GN=Plxna1 PE=1 SV=1	PLXNA1	17.552737651892	17.474044636117		18.0971025330439
B2RXS4	>sp|B2RXS4|PLXB2_MOUSE Plexin-B2 OS=Mus musculus OX=10090 GN=Plxnb2 PE=1 SV=1	PLXNB2	19.0103862184744	18.4608203197073	18.7470138491773	19.108539607608
Q9CPV5	>sp|Q9CPV5|PMF1_MOUSE Polyamine-modulated factor 1 OS=Mus musculus OX=10090 GN=Pmf1 PE=1 SV=1	PMF1	20.2813205575224	18.5601250465608	20.8213844047229	20.0191012172261
O35621	>sp|O35621|PMM1_MOUSE Phosphomannomutase 1 OS=Mus musculus OX=10090 GN=Pmm1 PE=1 SV=1	PMM1	20.8816248879057	18.7654941339354	21.651460240855	20.7902361664895
Q9Z2M7	>sp|Q9Z2M7|PMM2_MOUSE Phosphomannomutase 2 OS=Mus musculus OX=10090 GN=Pmm2 PE=1 SV=1	PMM2	19.2024629537607	19.6101111769526	19.2078521635056	19.4737271407236
Q9DC61	>sp|Q9DC61|MPPA_MOUSE Mitochondrial-processing peptidase subunit alpha OS=Mus musculus OX=10090 GN=Pmpca PE=1 SV=1	PMPCA	18.8945040068084	17.9861802205844	18.3208573604906	19.2586983783194
Q9CXT8	>sp|Q9CXT8|MPPB_MOUSE Mitochondrial-processing peptidase subunit beta OS=Mus musculus OX=10090 GN=Pmpcb PE=1 SV=1	PMPCB		17.1554849753563	19.8746271640413	
Q9D1G2	>sp|Q9D1G2|PMVK_MOUSE Phosphomevalonate kinase OS=Mus musculus OX=10090 GN=Pmvk PE=1 SV=3	PMVK	18.1462390973326	19.0506406411439		18.0436141918129
A2AJT4	>sp|A2AJT4|PNISR_MOUSE Arginine/serine-rich protein PNISR OS=Mus musculus OX=10090 GN=Pnisr PE=1 SV=1	PNISR	18.9933665177035	17.9268063316382	19.0147696932818	18.8479148397505
A0A0R4J1J1	>tr|A0A0R4J1J1|A0A0R4J1J1_MOUSE Isoform of Q69ZP3, Paroxysmal nonkinesiogenic dyskinesia OS=Mus musculus OX=10090 GN=Pnkd PE=1 SV=1	PNKD	18.1575381768023	17.8970366687169	18.0612279837137	
Q69ZP3	>sp|Q69ZP3|PNKD_MOUSE Probable hydrolase PNKD OS=Mus musculus OX=10090 GN=Pnkd PE=1 SV=2	PNKD	19.8457874417393	19.9816853251817	19.3604332928181	19.7445683791029
Q9JLV6	>sp|Q9JLV6|PNKP_MOUSE Bifunctional polynucleotide phosphatase/kinase OS=Mus musculus OX=10090 GN=Pnkp PE=1 SV=2	PNKP	19.6154509910343	19.4040066208329	19.8970348389131	19.9579389715685
O35691	>sp|O35691|PININ_MOUSE Pinin OS=Mus musculus OX=10090 GN=Pnn PE=1 SV=4	PNN	19.6861808676057	19.4203801072742	19.62377642867	19.5722510963299
Q543K9	>tr|Q543K9|Q543K9_MOUSE Isoform of P23492, Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp PE=1 SV=1	PNP	17.6687905245241	15.7148211763697	17.3374622862457	16.4767323388417
Q3TRM4	>sp|Q3TRM4|PLPL6_MOUSE Patatin-like phospholipase domain-containing protein 6 OS=Mus musculus OX=10090 GN=Pnpla6 PE=1 SV=2	PNPLA6	17.3995468343859	15.7408205233511	17.5251968727312	
Q91XF0	>sp|Q91XF0|PNPO_MOUSE Pyridoxine-5'-phosphate oxidase OS=Mus musculus OX=10090 GN=Pnpo PE=1 SV=1	PNPO	18.7548975640122	19.3604221616369	19.7243091241658	18.67865034658
Q8VHI3	>sp|Q8VHI3|OFUT2_MOUSE GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus OX=10090 GN=Pofut2 PE=1 SV=1	POFUT2	19.7901982837034	20.7273112319067	19.7210204894685	
Q8BYB9	>sp|Q8BYB9|PGLT1_MOUSE Protein O-glucosyltransferase 1 OS=Mus musculus OX=10090 GN=Poglut1 PE=1 SV=2	POGLUT1	19.8440783506388	19.5875435297472	19.642472418752	19.5412467984427
Q9JHP7	>sp|Q9JHP7|PLGT2_MOUSE Protein O-glucosyltransferase 2 OS=Mus musculus OX=10090 GN=Poglut2 PE=1 SV=1	POGLUT2	16.9885013637903	16.961446657002		16.847011832181
P33609	>sp|P33609|DPOLA_MOUSE DNA polymerase alpha catalytic subunit OS=Mus musculus OX=10090 GN=Pola1 PE=1 SV=2	POLA1	20.0617433669633	19.3639792358952	19.5894631387733	19.2718945901968
Q8K409	>sp|Q8K409|DPOLB_MOUSE DNA polymerase beta OS=Mus musculus OX=10090 GN=Polb PE=1 SV=3	POLB	18.585982863927	19.2960596543107		19.1050628652919
P52431	>sp|P52431|DPOD1_MOUSE DNA polymerase delta catalytic subunit OS=Mus musculus OX=10090 GN=Pold1 PE=1 SV=2	POLD1		16.3741075132505	16.3518451032622	
O35654	>sp|O35654|DPOD2_MOUSE DNA polymerase delta subunit 2 OS=Mus musculus OX=10090 GN=Pold2 PE=1 SV=2	POLD2	17.1753289984073	17.227200168808		17.7680514572559
Q8BG81	>sp|Q8BG81|PDIP3_MOUSE Polymerase delta-interacting protein 3 OS=Mus musculus OX=10090 GN=Poldip3 PE=1 SV=1	POLDIP3	18.5803174722606	17.7943036701967	18.1180608571255	18.2376758136845
P08775	>sp|P08775|RPB1_MOUSE DNA-directed RNA polymerase II subunit RPB1 OS=Mus musculus OX=10090 GN=Polr2a PE=1 SV=3	POLR2A	17.2934674011349	17.1074008638278	17.5103299121879	16.8843758712901
Q9D7M8	>sp|Q9D7M8|RPB4_MOUSE DNA-directed RNA polymerase II subunit RPB4 OS=Mus musculus OX=10090 GN=Polr2d PE=1 SV=2	POLR2D	18.0678356271672	18.5716703669844		18.6036373370133
P61219	>sp|P61219|RPAB2_MOUSE DNA-directed RNA polymerases I, II, and III subunit RPABC2 OS=Mus musculus OX=10090 GN=Polr2f PE=2 SV=1	POLR2F	20.6576605547299	19.2624086382887	20.1952104633889	20.3903907463024
Q63871	>sp|Q63871|RPAB4_MOUSE DNA-directed RNA polymerases I, II, and III subunit RPABC4 OS=Mus musculus OX=10090 GN=Polr2k PE=3 SV=2	POLR2K	22.3033988194456	20.603423254001	22.9000266585478	22.8040019176543
A0A3B2WBC6	>tr|A0A3B2WBC6|A0A3B2WBC6_MOUSE Isoform of Q6P6I6, Polymerase (RNA) II (DNA directed) polypeptide M OS=Mus musculus OX=10090 GN=Polr2m PE=1 SV=1	POLR2M	20.4469891963807	19.7279326082983	20.113045485229	19.8584808589998
Q6P6I6	>sp|Q6P6I6|GRL1A_MOUSE DNA-directed RNA polymerase II subunit GRINL1A OS=Mus musculus OX=10090 GN=Polr2m PE=2 SV=2	POLR2M	17.7924029429431	17.4916475736832		17.996744509789
Q9CQZ7	>sp|Q9CQZ7|RPC10_MOUSE DNA-directed RNA polymerase III subunit RPC10 OS=Mus musculus OX=10090 GN=Polr3k PE=3 SV=1	POLR3K	19.7019826399266	17.7718957833783	20.1125346665343	19.1781416589144
Q8K3Z9	>sp|Q8K3Z9|PO121_MOUSE Nuclear envelope pore membrane protein POM 121 OS=Mus musculus OX=10090 GN=Pom121 PE=1 SV=2	POM121	18.0923966785635	17.2173931734001	18.5823216427966	17.573784583839
Q62087	>sp|Q62087|PON3_MOUSE Serum paraoxonase/lactonase 3 OS=Mus musculus OX=10090 GN=Pon3 PE=1 SV=2	PON3	19.0282125920015	18.936596171911	19.2330421807927	20.4145026781721
Q8K205;Q9D4G5	>tr|Q8K205|Q8K205_MOUSE Processing of 1, ribonuclease P/MRP family, (S. cerevisiae) OS=Mus musculus OX=10090 GN=Pop1 PE=1 SV=1;>tr|Q9D4G5|Q9D4G5_MOUSE Isoform of Q8K205, Processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae) OS=Mus musculus OX=10090 GN=Pop1 PE=1 SV=1	POP1	19.1985794379007	17.9427885780523	19.3811225535304	19.0623226099833
Q9CR08	>sp|Q9CR08|RPP29_MOUSE Ribonuclease P protein subunit p29 OS=Mus musculus OX=10090 GN=Pop4 PE=2 SV=1	POP4	17.8645715322715	17.6408662522226	16.7431193240808	17.5384298720298
P37040	>sp|P37040|NCPR_MOUSE NADPH--cytochrome P450 reductase OS=Mus musculus OX=10090 GN=Por PE=1 SV=2	POR	19.8802681367477	19.8812789924304	20.4931798552345	20.4861475080717
Q62009	>sp|Q62009|POSTN_MOUSE Periostin OS=Mus musculus OX=10090 GN=Postn PE=1 SV=2	POSTN	20.7227365523215	20.5741175820957	21.3052716237401	20.9372900889327
Q9D819	>sp|Q9D819|IPYR_MOUSE Inorganic pyrophosphatase OS=Mus musculus OX=10090 GN=Ppa1 PE=1 SV=1	PPA1	19.8904515223875	20.3956257183473	20.289521431957	19.8802613595761
Q91VM9	>sp|Q91VM9|IPYR2_MOUSE Inorganic pyrophosphatase 2, mitochondrial OS=Mus musculus OX=10090 GN=Ppa2 PE=1 SV=1	PPA2		18.0482644325588		17.1879625801218
Q91YU8	>sp|Q91YU8|SSF1_MOUSE Suppressor of SWI4 1 homolog OS=Mus musculus OX=10090 GN=Ppan PE=1 SV=2	PPAN	18.3629987810281	18.6678581741647	17.6340234280433	18.7965396913535
Q8VDG5	>sp|Q8VDG5|PPCS_MOUSE Phosphopantothenate--cysteine ligase OS=Mus musculus OX=10090 GN=Ppcs PE=1 SV=1	PPCS	18.9984524375726	18.7247756727186		19.0787549707358
O35385	>sp|O35385|PPE2_MOUSE Serine/threonine-protein phosphatase with EF-hands 2 OS=Mus musculus OX=10090 GN=Ppef2 PE=2 SV=1	PPEF2	17.1245620183949		19.9013638639321	
B2RXW8	>tr|B2RXW8|B2RXW8_MOUSE Isoform of B2RXQ2, Ppfia1 protein OS=Mus musculus OX=10090 GN=Ppfia1 PE=1 SV=1	PPFIA1	19.4355021937237	18.7431945156222	19.7033020948741	19.522175792911
Q8C8U0	>sp|Q8C8U0|LIPB1_MOUSE Liprin-beta-1 OS=Mus musculus OX=10090 GN=Ppfibp1 PE=1 SV=3	PPFIBP1	19.5165922296931	19.3046184020737	19.5314339551428	19.4222069247352
Q8K2H1	>sp|Q8K2H1|PPHLN_MOUSE Periphilin-1 OS=Mus musculus OX=10090 GN=Pphln1 PE=1 SV=1	PPHLN1	19.2575392429583	18.3853218999259	18.9843406386881	18.5725769873801
P17742	>sp|P17742|PPIA_MOUSE Peptidyl-prolyl cis-trans isomerase A OS=Mus musculus OX=10090 GN=Ppia PE=1 SV=2	PPIA	23.8230952757314	23.6135613050842	23.7965618517538	23.6008129285095
P24369	>sp|P24369|PPIB_MOUSE Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2	PPIB	21.056173366164	21.5299819405022	20.6976302498553	20.9577793698975
P30412	>sp|P30412|PPIC_MOUSE Peptidyl-prolyl cis-trans isomerase C OS=Mus musculus OX=10090 GN=Ppic PE=1 SV=1	PPIC	19.2354123865058	18.4893312284717	18.6248238070681	18.8550244352109
Q9CR16	>sp|Q9CR16|PPID_MOUSE Peptidyl-prolyl cis-trans isomerase D OS=Mus musculus OX=10090 GN=Ppid PE=1 SV=3	PPID	20.4042343139435	20.6380174056275	20.7631456521326	20.4507426303174
Q9QZH3	>sp|Q9QZH3|PPIE_MOUSE Peptidyl-prolyl cis-trans isomerase E OS=Mus musculus OX=10090 GN=Ppie PE=1 SV=2	PPIE	19.9716516388991	19.1674521352386	19.9140806373218	20.0516354459707
Q99KR7	>sp|Q99KR7|PPIF_MOUSE Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Mus musculus OX=10090 GN=Ppif PE=1 SV=1	PPIF	19.8622655311241	20.0547763622926	19.5814708857661	20.0096154527472
Q9D868	>sp|Q9D868|PPIH_MOUSE Peptidyl-prolyl cis-trans isomerase H OS=Mus musculus OX=10090 GN=Ppih PE=1 SV=1	PPIH		19.7953381831445		19.7677639345641
Q9D0W5	>sp|Q9D0W5|PPIL1_MOUSE Peptidyl-prolyl cis-trans isomerase-like 1 OS=Mus musculus OX=10090 GN=Ppil1 PE=1 SV=1	PPIL1	19.7870515328614	18.7520029402632	20.6458159952273	19.7799494072149
P49443	>sp|P49443|PPM1A_MOUSE Protein phosphatase 1A OS=Mus musculus OX=10090 GN=Ppm1a PE=1 SV=1	PPM1A	19.8699075343224	20.0212778065184	19.2718239188613	19.7799247320594
P36993	>sp|P36993|PPM1B_MOUSE Protein phosphatase 1B OS=Mus musculus OX=10090 GN=Ppm1b PE=1 SV=1	PPM1B	19.1975261158732	19.6597196400983	19.1356542338038	19.5974447173613
Q61074	>sp|Q61074|PPM1G_MOUSE Protein phosphatase 1G OS=Mus musculus OX=10090 GN=Ppm1g PE=1 SV=3	PPM1G	20.2065748983217	20.5505574710254	19.9671696539337	20.1103281961189
Q8BHN0	>sp|Q8BHN0|PPM1L_MOUSE Protein phosphatase 1L OS=Mus musculus OX=10090 GN=Ppm1l PE=1 SV=1	PPM1L	18.3031263140203	18.2125796422244		17.9579436506496
Q8BVQ5	>sp|Q8BVQ5|PPME1_MOUSE Protein phosphatase methylesterase 1 OS=Mus musculus OX=10090 GN=Ppme1 PE=1 SV=5	PPME1		19.4535456253413		18.9778487595534
P62137	>sp|P62137|PP1A_MOUSE Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1ca PE=1 SV=1	PPP1CA		19.3903396022482		19.0003325545197
Q8K1L5	>sp|Q8K1L5|PP1RB_MOUSE E3 ubiquitin-protein ligase PPP1R11 OS=Mus musculus OX=10090 GN=Ppp1r11 PE=1 SV=1	PPP1R11	16.803520776375	17.5973168490429		17.0413405729184
Q9DBR7	>sp|Q9DBR7|MYPT1_MOUSE Protein phosphatase 1 regulatory subunit 12A OS=Mus musculus OX=10090 GN=Ppp1r12a PE=1 SV=2	PPP1R12A	20.0001631463768	19.5327783233132	19.8277413605076	19.600119074857
Q3UMT1	>sp|Q3UMT1|PP12C_MOUSE Protein phosphatase 1 regulatory subunit 12C OS=Mus musculus OX=10090 GN=Ppp1r12c PE=1 SV=1	PPP1R12C	20.1619073363381	19.3382288231959	20.224275135525	19.7020377895762
Q5I1X5	>sp|Q5I1X5|IASPP_MOUSE RelA-associated inhibitor OS=Mus musculus OX=10090 GN=Ppp1r13l PE=1 SV=1	PPP1R13L	20.6297949799772	19.0543545438554	20.6541323315325	20.0079436590677
Q62084	>sp|Q62084|PP14B_MOUSE Protein phosphatase 1 regulatory subunit 14B OS=Mus musculus OX=10090 GN=Ppp1r14b PE=1 SV=2	PPP1R14B	20.2971745087233	20.2924704301186	20.390139000131	19.5203436896545
Q8R4S0	>sp|Q8R4S0|PP14C_MOUSE Protein phosphatase 1 regulatory subunit 14C OS=Mus musculus OX=10090 GN=Ppp1r14c PE=1 SV=1	PPP1R14C	17.9845850155069	19.072033697533	18.3128215863471	19.1051407438108
Q8BQ30	>sp|Q8BQ30|PPR18_MOUSE Phostensin OS=Mus musculus OX=10090 GN=Ppp1r18 PE=1 SV=1	PPP1R18	20.1495344552226	19.5907757012322	20.1845455568318	20.1756530895663
Q9DCL8	>sp|Q9DCL8|IPP2_MOUSE Protein phosphatase inhibitor 2 OS=Mus musculus OX=10090 GN=Ppp1r2 PE=1 SV=3	PPP1R2	21.4351534386573	20.0544101134037	21.4261778029366	21.2772999420843
Q3TDD9	>sp|Q3TDD9|PPR21_MOUSE Protein phosphatase 1 regulatory subunit 21 OS=Mus musculus OX=10090 GN=Ppp1r21 PE=1 SV=2	PPP1R21	18.2480432591422	17.8463055140123	18.1366996925533	18.2438587769825
Q99MR9	>sp|Q99MR9|PPR3A_MOUSE Protein phosphatase 1 regulatory subunit 3A OS=Mus musculus OX=10090 GN=Ppp1r3a PE=1 SV=2	PPP1R3A		17.2864205921107		17.1579574422851
Q3UM45	>sp|Q3UM45|PP1R7_MOUSE Protein phosphatase 1 regulatory subunit 7 OS=Mus musculus OX=10090 GN=Ppp1r7 PE=1 SV=2	PPP1R7	21.4986007468265	21.4689544636775	21.6861866252757	21.63645682189
Q8R3G1	>sp|Q8R3G1|PP1R8_MOUSE Nuclear inhibitor of protein phosphatase 1 OS=Mus musculus OX=10090 GN=Ppp1r8 PE=1 SV=1	PPP1R8	17.7802762829048	18.2349849783674		18.5137129382921
Q6R891	>sp|Q6R891|NEB2_MOUSE Neurabin-2 OS=Mus musculus OX=10090 GN=Ppp1r9b PE=1 SV=1	PPP1R9B	19.1526652753168	18.4874233089921	19.1604659634924	18.7047954481544
P63330	>sp|P63330|PP2AA_MOUSE Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp2ca PE=1 SV=1	PPP2CA	22.3562566699733	21.4561614058441	22.5193836744788	22.9321745939921
Q76MZ3	>sp|Q76MZ3|2AAA_MOUSE Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r1a PE=1 SV=3	PPP2R1A	20.013908675568	20.2527122298736	20.0956994075037	20.63697731635
Q7TNP2	>sp|Q7TNP2|2AAB_MOUSE Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Mus musculus OX=10090 GN=Ppp2r1b PE=1 SV=2	PPP2R1B		16.9366154990424		17.2705969248112
G3X9E8	>tr|G3X9E8|G3X9E8_MOUSE Isoform of B2RXC8, Protein phosphatase 2, regulatory subunit B'', alpha OS=Mus musculus OX=10090 GN=Ppp2r3a PE=1 SV=1	PPP2R3A	17.8185003066402	17.3411813199831		17.4793915398761
Q60996	>sp|Q60996|2A5G_MOUSE Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Mus musculus OX=10090 GN=Ppp2r5c PE=1 SV=2	PPP2R5C	21.4953384722621	20.530924551338	22.4045813314324	21.9051116434672
Q7TNL5;Q91V89	>tr|Q7TNL5|Q7TNL5_MOUSE Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit OS=Mus musculus OX=10090 GN=Ppp2r5d PE=1 SV=1;>tr|Q91V89|Q91V89_MOUSE Isoform of Q7TNL5, Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit OS=Mus musculus OX=10090 GN=Ppp2r5d PE=1 SV=1	PPP2R5D	19.8633202090677	19.8165508622751		19.9986800606651
P63328	>sp|P63328|PP2BA_MOUSE Protein phosphatase 3 catalytic subunit alpha OS=Mus musculus OX=10090 GN=Ppp3ca PE=1 SV=1	PPP3CA	16.5191091853534	17.3649648216216	16.4540673933014	
Q8K2V1	>sp|Q8K2V1|PP4R1_MOUSE Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Mus musculus OX=10090 GN=Ppp4r1 PE=1 SV=2	PPP4R1	16.1356410613715	17.2588790744264	16.1582971677817	
Q8C0Y0	>sp|Q8C0Y0|PP4R4_MOUSE Serine/threonine-protein phosphatase 4 regulatory subunit 4 OS=Mus musculus OX=10090 GN=Ppp4r4 PE=1 SV=2	PPP4R4		15.4847854830774	17.7498405018358	
Q60676	>sp|Q60676|PPP5_MOUSE Serine/threonine-protein phosphatase 5 OS=Mus musculus OX=10090 GN=Ppp5c PE=1 SV=3	PPP5C	18.3833620914954	18.3407909784975	19.246470000791	18.9571976544825
Q9CQR6	>sp|Q9CQR6|PPP6_MOUSE Serine/threonine-protein phosphatase 6 catalytic subunit OS=Mus musculus OX=10090 GN=Ppp6c PE=1 SV=1	PPP6C	19.5898711158241	18.536407499218	20.4892315985842	19.5730932350347
Q7TSI3	>sp|Q7TSI3|PP6R1_MOUSE Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Mus musculus OX=10090 GN=Ppp6r1 PE=1 SV=1	PPP6R1	18.0609375920492	17.4204428078307	19.011372926494	18.2624721817624
O88531	>sp|O88531|PPT1_MOUSE Palmitoyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Ppt1 PE=1 SV=2	PPT1	19.0535405466954	18.8001427110331	19.3794216285982	19.5829934731338
Q91VJ5	>sp|Q91VJ5|PQBP1_MOUSE Polyglutamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pqbp1 PE=1 SV=1	PQBP1	23.9372448046689	21.7552544709833	24.903122980272	23.9393251302689
Q9JIG8	>sp|Q9JIG8|PRAF2_MOUSE PRA1 family protein 2 OS=Mus musculus OX=10090 GN=Praf2 PE=1 SV=1	PRAF2	19.7704995634505	20.0378928492366	19.8153241569011	19.8355555729398
Q7TMR0	>sp|Q7TMR0|PCP_MOUSE Lysosomal Pro-X carboxypeptidase OS=Mus musculus OX=10090 GN=Prcp PE=1 SV=2	PRCP		18.1827462995633		18.3446624172342
A2A7B5	>tr|A2A7B5|A2A7B5_MOUSE PR domain containing 2, with ZNF domain OS=Mus musculus OX=10090 GN=Prdm2 PE=1 SV=1	PRDM2	18.1087304230665	16.4531957532797	18.4120516789803	18.1565636050118
Q9CXE0	>sp|Q9CXE0|PRDM5_MOUSE PR domain zinc finger protein 5 OS=Mus musculus OX=10090 GN=Prdm5 PE=2 SV=2	PRDM5	17.8960334925338	16.7549888938367	17.0183697674135	17.4413254906925
P35700	>sp|P35700|PRDX1_MOUSE Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1	PRDX1	21.1555890009546	21.2514860999565	21.3216558148672	21.1678682903134
Q61171	>sp|Q61171|PRDX2_MOUSE Peroxiredoxin-2 OS=Mus musculus OX=10090 GN=Prdx2 PE=1 SV=3	PRDX2	20.6287917536058	21.3962869319853	20.9467712591741	20.7277259537615
P20108	>sp|P20108|PRDX3_MOUSE Thioredoxin-dependent peroxide reductase, mitochondrial OS=Mus musculus OX=10090 GN=Prdx3 PE=1 SV=1	PRDX3	20.5705504414367	20.3656271372229	20.90660723777	21.1495671250535
O08807	>sp|O08807|PRDX4_MOUSE Peroxiredoxin-4 OS=Mus musculus OX=10090 GN=Prdx4 PE=1 SV=1	PRDX4	19.2904374499867	19.8857940737743	19.0994672768488	19.1637997805271
P99029	>sp|P99029|PRDX5_MOUSE Peroxiredoxin-5, mitochondrial OS=Mus musculus OX=10090 GN=Prdx5 PE=1 SV=2	PRDX5	20.8033153641324	21.545171896423	20.3066647493147	20.8736454427411
Q6GT24	>tr|Q6GT24|Q6GT24_MOUSE Isoform of O08709, Peroxiredoxin-6 OS=Mus musculus OX=10090 GN=Prdx6 PE=1 SV=1	PRDX6	20.9330821181599	20.9230733858086	20.8835617603626	20.8492526776249
Q9QUR6	>sp|Q9QUR6|PPCE_MOUSE Prolyl endopeptidase OS=Mus musculus OX=10090 GN=Prep PE=1 SV=1	PREP		18.2454782063312	17.7295777254236	19.0008432089568
